organismo_codigo;fecha_publicacion;anyo;mes;fecha;activado;descripcion
MU194;2021-11-19;2019;Junio;2019-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2019;Mayo;2019-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2019;Abril;2019-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2019;Marzo;2019-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2019;Febrero;2019-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2019;Enero;2019-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Diciembre;2016-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Noviembre;2016-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Octubre;2016-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Septiembre;2016-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Agosto;2016-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Julio;2016-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Junio;2016-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Mayo;2016-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Abril;2016-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Marzo;2016-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Febrero;2016-02-29;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2016;Enero;2016-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Diciembre;2015-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Noviembre;2015-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Octubre;2015-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Septiembre;2015-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Agosto;2015-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Julio;2015-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Junio;2015-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Mayo;2015-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Abril;2015-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Marzo;2015-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Febrero;2015-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2015;Enero;2015-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Diciembre;2014-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Noviembre;2014-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Octubre;2014-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Septiembre;2014-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Agosto;2014-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Julio;2014-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Junio;2014-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Mayo;2014-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Abril;2014-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Marzo;2014-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Febrero;2014-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2014;Enero;2014-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Diciembre;2013-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Noviembre;2013-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Octubre;2013-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Septiembre;2013-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Agosto;2013-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Julio;2013-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Junio;2013-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Mayo;2013-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Abril;2013-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Marzo;2013-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Febrero;2013-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2013;Enero;2013-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Diciembre;2017-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Noviembre;2017-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Octubre;2017-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Septiembre;2017-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Agosto;2017-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Julio;2017-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Junio;2017-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Mayo;2017-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Abril;2017-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Marzo;2017-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Febrero;2017-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2017;Enero;2017-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Diciembre;2018-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Noviembre;2018-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Octubre;2018-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Septiembre;2018-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Agosto;2018-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Julio;2018-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Junio;2018-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Mayo;2018-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Abril;2018-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Marzo;2018-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Febrero;2018-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2018;Enero;2018-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Diciembre;2011-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Noviembre;2011-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Octubre;2011-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Septiembre;2011-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Agosto;2011-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Julio;2011-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Junio;2011-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Mayo;2011-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Abril;2011-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Marzo;2011-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Febrero;2011-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2011;Enero;2011-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Diciembre;2020-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Noviembre;2020-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Octubre;2020-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Septiembre;2020-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Agosto;2020-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Julio;2020-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Junio;2020-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Mayo;2020-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Abril;2020-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Marzo;2020-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Febrero;2020-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Enero;2020-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Diciembre;2010-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Noviembre;2010-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Octubre;2010-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Septiembre;2010-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Agosto;2010-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Julio;2010-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Junio;2010-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Mayo;2010-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Abril;2010-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Marzo;2010-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Febrero;2010-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2010;Enero;2010-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Diciembre;2012-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Noviembre;2012-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Octubre;2012-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Septiembre;2012-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Agosto;2012-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Julio;2012-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Junio;2012-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Mayo;2012-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Abril;2012-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Marzo;2012-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Febrero;2012-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2012;Enero;2012-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA MUNICIPAL
MU194;2021-11-19;2020;Diciembre;2020-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Noviembre;2020-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Octubre;2020-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Septiembre;2020-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Agosto;2020-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Julio;2020-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Junio;2020-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Mayo;2020-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Abril;2020-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Marzo;2020-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Febrero;2020-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2020;Enero;2020-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Diciembre;2019-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Noviembre;2019-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Octubre;2019-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Septiembre;2019-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Agosto;2019-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Julio;2019-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Junio;2019-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Mayo;2019-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Abril;2019-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Marzo;2019-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Febrero;2019-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2019;Enero;2019-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Diciembre;2011-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Noviembre;2011-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Octubre;2011-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Septiembre;2011-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Agosto;2011-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Julio;2011-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Mayo;2011-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Abril;2011-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Marzo;2011-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Febrero;2011-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2011;Enero;2011-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Diciembre;2016-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Noviembre;2016-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Octubre;2016-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Septiembre;2016-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Agosto;2016-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Julio;2016-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Junio;2016-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Mayo;2016-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Abril;2016-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Marzo;2016-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Febrero;2016-02-20;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2016;Enero;2016-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Diciembre;2013-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Noviembre;2013-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Octubre;2013-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Septiembre;2013-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Agosto;2013-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Julio;2013-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Junio;2013-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Mayo;2013-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Abril;2013-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Marzo;2013-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Febrero;2013-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2013;Enero;2013-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2018;Diciembre;2018-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Noviembre;2018-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Octubre;2018-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Septiembre;2018-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Agosto;2018-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Julio;2018-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Junio;2018-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Mayo;2018-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Abril;2018-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Marzo;2018-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Febrero;2018-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2018;Enero;2018-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION
MU194;2021-11-19;2014;Diciembre;2014-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Noviembre;2014-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Octubre;2014-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Septiembre;2014-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Agosto;2014-08-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Julio;2014-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Junio;2014-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Mayo;2014-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Abril;2014-04-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Marzo;2014-03-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Febrero;2014-02-28;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2014;Enero;2014-01-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2010;Noviembre;2010-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2010;Octubre;2010-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2010;Septiembre;2010-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2010;Agosto;2010-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Diciembre;2017-12-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Noviembre;2017-11-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Octubre;2017-10-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Septiembre;2017-09-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Agosto;2017-08-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Julio;2017-07-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Junio;2017-06-30;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
MU194;2021-11-19;2017;Mayo;2017-05-31;SI;PASIVOS (INFORME DE DEUDAS) AREA EDUCACION MUNICIPAL
