organismo_codigo;fecha_publicacion;anyo;mes;fecha;activado;descripcion
MU143;15-11-2021;2021;Octubre;31-10-2021;SI;PASIVOS AREA EDUCACION OCTUBRE
MU143;15-11-2021;2021;Septiembre;30-09-2021;SI;PASIVOS AREA EDUCACION SEPTIEMBRE
MU143;15-11-2021;2021;Agosto;31-08-2021;SI;PASIVOS AREA EDUCACION AGOSTO
MU143;15-11-2021;2021;Julio;31-07-2021;SI;PASIVOS AREA EDUCACION JULIO
MU143;15-11-2021;2021;Junio;30-06-2021;SI;PASIVOS AREA EDUCACION JUNIO
MU143;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS AREA EDUCACION MAYO
MU143;15-11-2021;2021;Abril;30-04-2021;SI;PASIVOS AREA EDUCACION ABRIL
MU143;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS AREA EDUCACION MARZO
MU143;15-11-2021;2021;Febrero;26-02-2021;SI;PASIVOS AREA EDUCACION FEBRERO
MU143;15-11-2021;2021;Enero;31-01-2021;SI;PASIVOS AREA EDUCACION ENERO
MU143;15-11-2021;2021;Octubre;31-10-2021;SI;PASIVOS AREA MUNICIPAL OCTUBRE
MU143;15-11-2021;2021;Septiembre;30-09-2021;SI;PASIVOS AREA MUNICIPAL SEPTIEMBRE
MU143;15-11-2021;2021;Agosto;31-08-2021;SI;PASIVOS AREA MUNICIPAL AGOSTO
MU143;15-11-2021;2021;Julio;30-07-2021;SI;PASIVOS AREA MUNICIPAL JULIO
MU143;15-11-2021;2021;Junio;30-06-2021;SI;PASIVOS AREA MUNICIPAL JUNIO
MU143;15-11-2021;2021;Mayo;31-05-2021;SI;PASIVOS AREA MUNICIPAL MAYO
MU143;15-11-2021;2021;Abril;30-04-2021;SI;PASIVOS AREA MUNICIPAL ABRIL
MU143;15-11-2021;2021;Marzo;31-03-2021;SI;PASIVOS AREA MUNICIPAL MARZO
MU143;15-11-2021;2021;Febrero;26-02-1931;SI;PASIVOS AREA MUNICIPAL FEBRERO
MU143;15-11-2021;2021;Enero;31-01-2021;SI;PASIVOS AREA MUNICIPAL ENERO
MU143;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS AREA EDUCACION DICIEMBRE
MU143;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS AREA EDUCACION NOVIEMBRE
MU143;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS AREA EDUCACION OCTUBRE
MU143;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS AREA EDUCACION LLI TRIMESTRE
MU143;15-11-2021;2018;Junio;30-06-2018;SI;PASIVOS AREA EDUCACION LL TRIMESTRE
MU143;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS AREA EDUCACION L TRIMESTRE
MU143;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS AREA CEMENTERIO DICIEMBRE
MU143;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS AREA CEMENTERIO NOVIEMBRE
MU143;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS AREA CEMENTERIO OCTUBRE
MU143;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS AREA CEMENTERIO LLI TRIMESTRE
MU143;15-11-2021;2018;Diciembre;31-12-2018;SI;PASIVOS AREA MUNICIPALES DICIEMBRE
MU143;15-11-2021;2018;Noviembre;30-11-2018;SI;PASIVOS AREA MUNICIPALES NOVIEMBRE
MU143;15-11-2021;2018;Octubre;31-10-2018;SI;PASIVOS AREA MUNICIPALES OTUBRE
MU143;15-11-2021;2018;Septiembre;30-09-2018;SI;PASIVOS AREA MUNICIPALES LLI TRIMESTRE
MU143;15-11-2021;2018;Junio;30-06-2018;SI;PASIVOS AREA MUNICIPALES LL TRIMESTRE
MU143;15-11-2021;2018;Marzo;31-03-2018;SI;PASIVOS AREA MUNICIPALES L TRIMESTRE
MU143;15-11-2021;2017;Diciembre;31-12-2017;SI;INFORME DE PASIVOS IV TRIMESTRE 2017 CEMENTERIO
MU143;15-11-2021;2017;Octubre;31-10-2017;SI;INFORME DE PASIVOS III TRIMESTRE 2017 CEMENTERIO
MU143;15-11-2021;2017;Julio;31-07-2017;SI;INFORME DE PASIVOS II TRIMESTRE 2017 CEMENTERIO
MU143;15-11-2021;2017;Marzo;31-03-2017;SI;INFORME DE PASIVOS I TRIMESTRE 2017 CEMENTERIO
MU143;15-11-2021;2017;Septiembre;30-09-2017;SI;INFORME DE PASIVOS III TRIMESTRE 2017 EDUCACION
MU143;15-11-2021;2017;Junio;31-07-2017;SI;INFORME DE PASIVOS II TRIMESTRE 2017 EDUCACION
MU143;15-11-2021;2017;Marzo;31-03-2017;SI;INFORME DE PASIVOS I TRIMESTRE 2017 EDUCACION
MU143;15-11-2021;2017;Diciembre;31-12-2017;SI;INFORME DE PASIVOS IV TRIMESTRE 2017 MUNICIPAL
MU143;15-11-2021;2017;Octubre;31-10-2017;SI;INFORME DE PASIVOS III TRIMESTRE 2017 MUNICIPAL
MU143;15-11-2021;2017;Julio;31-07-2017;SI;INFORME DE PASIVOS II TRIMESTRE 2017 MUNICIPAL
MU143;15-11-2021;2017;Marzo;31-03-2017;SI;INFORME DE PASIVOS I TRIMESTRE 2017 MUNICIPAL
MU143;15-11-2021;2015;Diciembre;31-12-2015;SI;INFORME DE PASIVOS IV TRIMESTRE 2015 EDUCACION
MU143;15-11-2021;2015;Septiembre;30-09-2015;SI;INFORME DE PASIVOS III TRIMESTRE 2015 EDUCACION
MU143;15-11-2021;2015;Junio;30-06-2015;SI;INFORME DE PASIVOS II TRIMESTRE 2015 EDUCACION
MU143;15-11-2021;2015;Marzo;31-03-2015;SI;INFORME DE PASIVOS I TRIMESTRE 2015 EDUCACION
MU143;15-11-2021;2015;Diciembre;31-12-2015;SI;INFORME DE PASIVOS IV TRIMESTRE 2015 CEMENTERIO
MU143;15-11-2021;2015;Septiembre;30-09-2015;SI;INFORME DE PASIVOS III TRIMESTRE 2015 CEMENTERIO
MU143;15-11-2021;2015;Junio;30-06-2015;SI;INFORME DE PASIVOS II TRIMESTRE 2015 CEMENTERIO
MU143;15-11-2021;2015;Marzo;31-03-2015;SI;INFORME DE PASIVOS I TRIMESTRE 2015 CEMENTERIO
MU143;15-11-2021;2015;Diciembre;31-12-2015;SI;INFORME DE PASIVOS IV TRIMESTRE 2015 MUNICIPAL
MU143;15-11-2021;2015;Septiembre;30-09-2015;SI;INFORME DE PASIVOS III TRIMESTRE 2015 MUNICIPAL
MU143;15-11-2021;2015;Junio;30-06-2015;SI;INFORME DE PASIVOS II TRIMESTRE 2015 MUNICIPAL
MU143;15-11-2021;2015;Marzo;31-03-2015;SI;INFORME DE PASIVOS I TRIMESTRE 2015 MUNICIPAL
MU143;15-11-2021;2016;Diciembre;31-12-2016;SI;INFORME DE PASIVOS IV TRIMESTRE 2016 MUNICIPAL
MU143;15-11-2021;2016;Septiembre;30-09-2016;SI;INFORME DE PASIVOS III TRIMESTRE 2016 MUNICIPAL
MU143;15-11-2021;2016;Junio;30-06-2016;SI;INFORME DE PASIVOS II TRIMESTRE 2016 MUNICIPAL
MU143;15-11-2021;2016;Marzo;31-03-2016;SI;INFORME DE PASIVOS I TRIMESTRE 2016 MUNICIPAL
MU143;15-11-2021;2016;Diciembre;31-12-2016;SI;NO REGISTRA PASIVOS EN ESTE PERIODO.
MU143;15-11-2021;2016;Septiembre;30-09-2016;SI;INFORME DE PASIVOS III TRIMESTRE 2016 CEMENTERIO
MU143;15-11-2021;2016;Junio;30-06-2016;SI;INFORME DE PASIVOS II TRIMESTRE 2016 CEMENTERIO
MU143;15-11-2021;2016;Marzo;31-03-2016;SI;INFORME DE PASIVOS I TRIMESTRE 2016 CEMENTERIO
MU143;15-11-2021;2016;Diciembre;31-12-2016;SI;INFORME DE PASIVOS IV TRIMESTRE 2016 EDUCACION
MU143;15-11-2021;2016;Septiembre;30-09-2016;SI;INFORME DE PASIVOS III TRIMESTRE 2016 EDUCACION
MU143;15-11-2021;2016;Junio;30-06-2016;SI;INFORME DE PASIVOS II TRIMESTRE 2016 EDUCACION
MU143;15-11-2021;2016;Marzo;31-03-2016;SI;INFORME DE PASIVOS I TRIMESTRE 2016 EDUCACION
MU143;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Octubre;30-10-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Junio;30-06-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Mayo;30-05-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Marzo;29-03-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS AREA MUNICIPAL
MU143;15-11-2021;2019;Diciembre;31-12-2019;SI;PASIVOS AREA EDUCACION DICIEMBRE
MU143;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS AREA EDUCACION NOVIEMBRE
MU143;15-11-2021;2019;Octubre;30-10-2019;SI;PASIVOS AREA EDUCACION OCTUBRE
MU143;15-11-2021;2019;Septiembre;30-09-2019;SI;PASIVOS AREA EDUCACION SEPTIEMBRE
MU143;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS AREA EDUCACION AGOSTO
MU143;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS AREA EDUCACION JULIO
MU143;15-11-2021;2019;Junio;28-06-2019;SI;PASIVOS AREA EDUCACION JUNIO
MU143;15-11-2021;2019;Mayo;30-05-2019;SI;PASIVOS AREA EDUCACION MAYO
MU143;15-11-2021;2019;Abril;30-04-2019;SI;PASIVOS AREA EDUCACION ABRIL
MU143;15-11-2021;2019;Marzo;29-03-2019;SI;PASIVOS AREA EDUCACION MARZO
MU143;15-11-2021;2019;Febrero;28-02-2019;SI;PASIVOS AREA EDUCACION FEBRERO
MU143;15-11-2021;2019;Enero;31-01-2019;SI;PASIVOS AREA EDUCACION ENERO
MU143;15-11-2021;2019;Noviembre;30-11-2019;SI;PASIVOS AREA CEMENTERIO NOVIEMBRE
MU143;15-11-2021;2019;Octubre;30-10-2019;SI;PASIVOS AREA CEMENTERIO OCTUBRE
MU143;15-11-2021;2019;Agosto;31-08-2019;SI;PASIVOS AREA CEMENTERIO AGOSTO
MU143;15-11-2021;2019;Julio;31-07-2019;SI;PASIVOS AREA CEMENTERIO JULIO
MU143;15-11-2021;2019;Junio;28-06-2019;SI;PASIVOS AREA CEMENTERIO JUNIO
MU143;15-11-2021;2019;Mayo;30-05-2019;SI;PASIVOS AREA CEMENTERIO MAYO
MU143;15-11-2021;2019;Marzo;29-03-2019;SI;PASIVOS AREA CEMENTERIO MARZO
MU143;15-11-2021;2020;Diciembre;31-12-2020;SI;PASIVOS AREA EDUCACION DICIEMBRE
MU143;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS AREA EDUCACION NOVIEMBRE
MU143;15-11-2021;2020;Octubre;30-10-2020;SI;PASIVOS AREA EDUCACION OCTUBRE
MU143;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS AREA EDUCACION SEPTIEMBRE
MU143;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS AREA EDUCACION AGOSTO
MU143;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS AREA EDUCACION JULIO
MU143;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS AREA EDUCACION JUNIO
MU143;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS AREA EDUCACION MAYO
MU143;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS AREA EDUCACION ABRIL
MU143;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS AREA EDUCACION MARZO
MU143;15-11-2021;2020;Febrero;28-02-2020;SI;PASIVOS AREA EDUCACION FEBRERO
MU143;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS AREA EDUCACION ENERO
MU143;15-11-2021;2020;Diciembre;31-12-2020;SI;PASIVOS AREA MUNICIPAL DICIEMBRE
MU143;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS AREA MUNICIPAL NOVIEMBRE
MU143;15-11-2021;2020;Octubre;30-10-2020;SI;PASIVOS AREA MUNICIPAL OCTUBRE
MU143;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS AREA MUNICIPAL SEPTIEMBRE
MU143;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS AREA MUNICIPAL AGOSTO
MU143;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS AREA MUNICIPAL JULIO
MU143;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS AREA MUNICIPAL JUNIO
MU143;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS AREA MUNICIPAL MAYO
MU143;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS AREA MUNICIPAL ABRIL
MU143;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS AREA MUNICIPAL MARZO
MU143;15-11-2021;2020;Febrero;28-02-2020;SI;PASIVOS AREA MUNICIPAL FEBRERO
MU143;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS AREA MUNICIPAL ENERO
MU143;15-11-2021;2020;Diciembre;31-12-2020;SI;PASIVOS AREA CEMENTERIO DICIEMBRE
MU143;15-11-2021;2020;Noviembre;30-11-2020;SI;PASIVOS AREA CEMENTERIO NOVIEMBRE
MU143;15-11-2021;2020;Octubre;30-10-2020;SI;PASIVOS AREA CEMENTERIO OCTUBRE
MU143;15-11-2021;2020;Septiembre;30-09-2020;SI;PASIVOS AREA CEMENTERIO SEPTIEMBRE
MU143;15-11-2021;2020;Agosto;31-08-2020;SI;PASIVOS AREA CEMENTERIO AGOSTO
MU143;15-11-2021;2020;Julio;31-07-2020;SI;PASIVOS AREA CEMENTERIO JULIO
MU143;15-11-2021;2020;Junio;30-06-2020;SI;PASIVOS AREA CEMENTERIO JUNIO
MU143;15-11-2021;2020;Mayo;31-05-2020;SI;PASIVOS AREA CEMENTERIO MAYO
MU143;15-11-2021;2020;Abril;30-04-2020;SI;PASIVOS AREA CEMENTERIO ABRIL
MU143;15-11-2021;2020;Marzo;31-03-2020;SI;PASIVOS AREA CEMENTERIO MARZO
MU143;15-11-2021;2020;Febrero;28-02-2020;SI;PASIVOS AREA CEMENTERIO FEBRERO
MU143;15-11-2021;2020;Enero;31-01-2020;SI;PASIVOS AREA CEMENTERIO ENERO
MU145;04-11-2021;2021;Octubre;02-11-2021;SI;INFORME DE PASIVOS AREA SALUD
MU145;04-11-2021;2021;Octubre;02-11-2021;SI;INFORME DE PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Octubre;02-11-2021;SI;INFORME DE PASIVOS AREA MANICIPAL
MU145;04-11-2021;2021;Septiembre;12-10-2021;SI;PASIVOS EDUCACIN
MU145;04-11-2021;2021;Septiembre;12-10-2021;SI;PASIVOS MUNICIPALES
MU145;04-11-2021;2021;Septiembre;12-10-2021;SI;PASIVOS SALUD
MU145;04-11-2021;2021;Agosto;14-09-2021;SI;INFORME PASIVOS AREA SALUD
MU145;04-11-2021;2021;Agosto;14-09-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Agosto;14-09-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Julio;09-08-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Julio;09-08-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Julio;09-08-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Junio;09-07-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Junio;09-07-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Junio;09-07-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Mayo;12-06-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Mayo;12-06-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Mayo;12-06-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Abril;11-05-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Abril;11-05-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Abril;11-05-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Marzo;12-04-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Marzo;12-04-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Marzo;12-04-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Febrero;05-03-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Febrero;05-03-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Febrero;05-03-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2021;Enero;12-02-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2021;Enero;12-02-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2021;Enero;12-02-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Diciembre;13-01-2021;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Diciembre;13-01-2021;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Diciembre;13-01-2021;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Noviembre;10-12-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Noviembre;10-12-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Noviembre;10-12-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Octubre;06-11-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Octubre;06-11-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Octubre;06-11-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Septiembre;07-10-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Agosto;04-09-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Junio;07-07-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Abril;13-05-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Febrero;09-03-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Enero;11-02-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Marzo;06-04-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Mayo;05-06-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Julio;06-08-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2020;Septiembre;07-10-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Agosto;04-09-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Junio;07-07-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Mayo;05-06-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Abril;13-05-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Enero;11-02-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Febrero;09-03-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Marzo;06-04-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Julio;06-08-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2020;Septiembre;07-10-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Agosto;04-09-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Julio;06-08-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Junio;07-07-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Mayo;05-06-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Abril;13-05-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Enero;11-02-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Febrero;09-03-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2020;Marzo;06-04-2020;SI;INFORMES PASIVOS AREA MUNICIPAL
MU145;04-11-2021;2018;Diciembre;11-01-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Septiembre;08-10-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Julio;10-08-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Mayo;11-07-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Mayo;01-06-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Abril;07-05-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Febrero;07-03-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Marzo;09-04-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Enero;11-02-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Agosto;06-09-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Octubre;13-11-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2018;Noviembre;10-12-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Diciembre;06-01-2020;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Octubre;07-11-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Septiembre;30-09-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Agosto;31-08-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Abril;30-04-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Febrero;28-02-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Enero;31-01-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Marzo;31-03-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Mayo;31-05-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Junio;30-06-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Julio;31-07-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2019;Noviembre;06-12-2019;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Noviembre;12-12-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Enero;31-01-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Agosto;04-09-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Diciembre;08-01-2018;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Marzo;10-04-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Mayo;15-06-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Octubre;06-11-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Septiembre;03-10-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Julio;08-08-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Junio;04-07-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Abril;10-05-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2017;Febrero;28-02-2017;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2016;Octubre;11-11-2016;SI;
MU145;04-11-2021;2016;Septiembre;17-10-2016;SI;INFORME DE GASTOS AREA SALUD
MU145;04-11-2021;2016;Noviembre;13-12-2016;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2016;Diciembre;30-12-2016;SI;INFORMES PASIVOS AREA SALUD
MU145;04-11-2021;2016;Agosto;01-08-2016;SI;INFORME DE GASTOS
MU145;04-11-2021;2018;Diciembre;11-01-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Noviembre;10-12-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Septiembre;08-10-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Julio;10-08-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Abril;07-05-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Junio;11-07-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Marzo;09-04-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Enero;11-02-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Mayo;01-06-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Agosto;06-09-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Octubre;13-11-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2018;Febrero;07-03-2018;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Diciembre;06-01-2020;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Noviembre;06-12-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Octubre;07-11-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Septiembre;30-09-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Agosto;31-08-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Julio;31-07-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Junio;30-06-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Mayo;31-05-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Abril;30-04-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Marzo;31-03-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Febrero;28-02-2019;SI;INFORMES PASIVOS AREA EDUCACION
MU145;04-11-2021;2019;Enero;31-01-2019;SI;INFORMES PASIVOS AREA EDUCACION
