organismo_codigo;fecha_publicacion_ta;nombre;numero_acto;denominacion_acto;activado
AO044;2022-09-05;Resolucion Exenta;2692;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS ECONOMICAS Y TECNICAS PARA LA ADQUISICION DE COMBUSTIBLE Y LUBRICANTES PARA VEHICULOS Y MAQUINARIAS DE PRODUCCION DE LA OFICINA PROVINCIAL DE LA ISLA DE PASCUA;Si
AO044;2022-09-05;Resolucion Exenta;74;APRUEBA Y PUBLICA BASES ADMINISTRATIVA TECNICAS Y ECONONICAS PARA LA ADQUISICION DE INSUMOS PARA EL LABORATORIO DE SALUD PUBLICA AMBIENTAL DE VINA DEL MAR DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;2946;APRUEBA BASES ADMINSITRATIVAS PARA LA ADQUISICION DE SERVICIO DE REPARACIONES Y MANTENCIONES DE VEHICULOS INSTITUCIONALES DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;2848;APRUEBA Y PUBLICA BASES ADMINISTRATIVA TECNICAS Y ECONOMICAS PARA EL SERVICIO DE DOSIMETRIA PERSONAL PARA FUNCIONARIOS DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;2693;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS TECNICAS Y ECONOMICAS PARA LA CONTRATACION DE SERVICIO DE MANTENCION DE JARDINES Y AREAS VERDES DE LA OFICINA PROVINCIAL DE LA ISLA DE PASCUA DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;16;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS ECONOMICAS Y TECNICAS PARA EL SERVICIO DE SANITIZACION DESINSECTACION Y DESRATIZACION PARA OFICINAS Y BODEGAS DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;15;APRUEBA Y PUBLICA BASES ADMINISTRATIVA TECNICAS Y ECONOMICAS PARA EL SERVICIO DE MANTENCIONY CALIBRACION DE EQUIPOS E INSTRUMENTOS SOLICITADOS POR LOS LABORATORIOS DE SALUD PUBLICA AMBIENTAL DE SAN FELIPE Y VINA DEL MAR DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;2022-09-05;Resolucion Exenta;1498;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS TECNICAS Y ECONOMICAS PARA LA CONTRATACION DEL SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA LOS HIJOSAS DE FUNCIONARIOS DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO059;2022-08-26;Resolucion Exenta;8453;REGULARIZA Y APRUEBASE TRATO DIRECTO POR CONVENIO DE COMODATO Y SUMINISTROS DE IMPRESORAS ENTRE SOCIEDAD COMERCIAL DEL AUSTRO Y CIA LTDA. (DISTRONA) Y HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;8452;REGULARIZA Y APRUEBASE TRATO DIRECTO POR ARRIENDO DE NOTEBOOK ENTRE SOCIEDAD COMERCIAL DEL AUSTRO Y CIA. LTDA. (DISTRONA) Y HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7838;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE APOYO ADMINISTRATIVO CON JAVIERA PILAR SOTO MUNOZ PARA EL HOSPITAL REGIONAL COYAHIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7837;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE MEDICO CIRUJANOCON DRA. ROCIO BELEN ACUNA MORALES PARA APOYO EN SERVICIO DE URGENCIA PEDIATRICA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7776;APRUEBA TRATO DIRECTO PARA COMPRA DE SERVICIO DE ASEO GENERAL PARA EL HOSPITAL REGIONAL COYHAIQUE POR LAS CAUSALES ESTABLECIDO EN EL ARTICULO 10 N7.A) DEL DECRETO N 2502004.;Si
AO059;2022-08-26;Resolucion Exenta;7701;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE MEDICO CIRUJANO CON DRA. DANIELA PAZ LABRA FERNANDEZ PARA APOYO EN SERVICIO DE URGENCIA PEDIATRICA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7700;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE SALA CUNA CON EL PROVEEDOR CLAUDIA HANNELORE SOTO HOFFMANN PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7622;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE ENFERMERIA CON PAULINA YESENIA ANDRADE CHIGUAY PARA RESOLUCION LISTA ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7600;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DR. JUAN RAMON GALVEZ JORQUERA PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7599;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DR. RICARDO ANTONIO PEREZ SANTANA PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7598;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DRA. VIVIANA CECILIA HERNANDEZ ARAVENA PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7597;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DRA. MABEL MARCELA VALDERRAMA MATUS PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7595;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DRA. DANIELA ANDREA RONDANELLI CARRILLO PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7594;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS CON DRA. MARIA SOLEDAD PEREZ SCHUMACHER PARA EL SERVICIO DE PABELLON QUIRURGICO DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7592;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO EN ENFERMERIA CON LORENA SOLEDAD ALMONACID ALMONACID PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7591;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO EN ENFERMERIA CON PAOLA ALEJANDRA SALDIVIA SALDIVIA PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7576;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO EN ENFERMERIA CON JORGE DANIEL TENORIO TENORIO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7575;REGULARIZA Y APRUEBASE TRATO DIRECTO CON SOCIEDAD DE SERVICOS PROFESIONALES Y TECNICOS DE COLABORACION MEDICA CUMBRES SPA. POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7574;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO EN ENFERMERIA CON CARLA ANDREA MANCILLA ZUNIGA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7573;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO EN ENFERMERIA CON CONSTANZA MACARENA SOLIS SOLIS PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7572;REGULARIZA Y APRUEBASE TRATO DIRECTO CON SOCIEDAD DE SERVICOS PROFESIONALES Y TECNICOS DE COLABORACION MEDICA CUMBRES SPA. POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7571;REGULARIZA Y APRUEBASE TRATO DIRECTO PARA SERVICIO DE TRASLADO EN MOVIL CON CONDUCTOR ENTRE NORMA ISABEL MEZA CUETO Y EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7570;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE APOYO DE MANIPULADORES DE ALIMENTOS PARA CENTRAL DE ALIMENTACION ENTRE MARILUZ SOTO FICA Y EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7569;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE APOYO DE MANIPULADORES DE ALIMENTOS ENTRE FELIPE GABRIEL INOSTROZA MONTIEL Y EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7468;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE MATRONA CON TAMARA ROCIO VEGA VASQUEZ PARA EL SERVICIO DE UNACESS DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7442;APRUEBA BASES ADMINISTRATIVAS TECNICAS Y ANEXOS LICITACION PUBLICA DE INFORMES DE EXAMENES IMAGENOLOGICOS PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7334;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD PEDIATRIA CON SOCIEDAD MEDICA LORENA GONZALEZ A. SPA PARA APOYO DE URGENCIA PEDIATRICA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7333;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE APOYO MEDICO CON SOCIEDAD DE SERVICIOS MEDICOS LIMITADA PARA EL SERVICIO DE NEONATOLOGIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7332;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE APOYO MEDICO CON DR. JUAN PABLO MIRANDA PINTO PARA EL SERVICIO DE NEONATOLOGIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7299;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON PAOLA ALEJANDRA CERDA CASTILLO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7295;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE APOYO ADMINISTRATIVO CON BARBARA NIEVE PENA FICA PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;7287;APRUEBAS TRATO DIRECTO POR COMPRA DE SERVICIOS DE INFORMES DE TELECARDIOGRAMA PARA EL HOSPITAL REGIONAL DE COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6578;DESIGNA COMISION EVALUADORA PARA LICITACION PUBLICA: ADQUISICION DE MEDICAMENTOS ANTICOAGULANTES DEL HOSPITAL REGIONAL DE COYHAIQUE ID7590357LQ22;Si
AO059;2022-08-26;Resolucion Exenta;6542;APRUEBA TRATO POR COMPRA DE SERVICIOS DE GUARDIAS PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6333;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS PROFESIONALES CON RODRIGO IVAN TRIVINO AGUILA PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6288;DESIGNA COMISION DE EVALUACION LICITACION PUBLICA CONCESION DE LAS DEPENDENCIAS DE CASINO DEL HOSPITAL REGIONAL DE COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6220;APRUEBA TRATO DE CONVENIO DE ARRENDAMIENTO ENTRE EL HOSPITAL REGIONAL DE COYHAIQUE Y DATAMEDICA S.A. RUT.N76.046.6859.;Si
AO059;2022-08-26;Resolucion Exenta;6091;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON NELLI NALDI AGUILANTE BAIGORRIA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6090;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON PAOLA ARACELI AGUILA ALVARADO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6067;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON GISELA INES ZUNIGA VALDEBENITO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6066;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON YASNA REYES VASQUEZ PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6065;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON PATRICIA ANDREA SANTANA MEZAS PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6064;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON VANESSA MASSIEL FUENTES JARA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6063;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE AUXILIAR DE SERVICIO CON JOSABETH MUNOZ TARUMAN PARA RESOLUCION LISTA ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6062;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE AUXILIAR DE SERVICIO CON PAMELA VARGAS CID PARA RESOLUCION LISTA ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6061;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON MARIA ISABEL GUAIQUIN MANSILLA PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6060;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS ENFERMERIA CON CAMILA SUAZO SUAZO PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6059;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE ENFERMERIA CON CATALINA GODOY MINDER PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 EN SERVICIO DE CIRUGIA MAYOR AMBULATORIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6057;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON PAULA MACARENA GODOY CANDIA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6056;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON ANGELICA DEL CARMEN HARO SHONFFELDT PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6055;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON CLAUDIA SILVANA AVILES SOTO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6054;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON SOLEDAD VALESKA ARTEAGA CAYUN PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6053;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON CAMILA ELIZABETH PARRA MARILEO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6052;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON CAMILA PAZ LAMBERT OYARZUN PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6051;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON LINDA BEATRIZ PEREZ SALAZAR PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6050;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON MARIANA DE LOURDES AVILES SOTO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6049;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON LORENA ELIZABETH GARAY CATRIAN PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6048;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON CATHERINE BEATRIZ RAMIREZ CARRENO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6047;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON LUCIA PAINENAO LINCONAO PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6046;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON DANIELA CONSTANZA MUNOZ VILLEGAS PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6045;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON YASNA EVELYN ARRE LAGOS PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6044;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON YESSENIA PAOLA SALDIVIA MANCILLA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6043;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON DAVID ALEJANDRO SALDIVIA VELASQUEZ PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;6042;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE TECNICO DE ENFERMERIA CON PAULA ELENA MARDONES MIRANDA PARA APOYO DE CIRUGIAS EN SERVICIO DE PABELLON Y ANESTESIA DEL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5987;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD EN CIRUGIA DE CABEZA Y CUELLO Y MAXILOFACIAL ENTRE SOCIEDAD SERVICIOS MEDICOS E INVERSIONES KLEE SPA Y EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5985;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD TRAUMATOLOGIA CON DR. JOSE GERARDO MAUREIRA MENA PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5956;DESIGNA COMISION DE EVALUACION PARA LICITACION PUBLICA: SERVICIO DE TRANSPORTE DE CARGA DE ABASTECIMIENTO PARA EL HOSPITAL COYHAIQUE ID 7590358LE22.;Si
AO059;2022-08-26;Resolucion Exenta;6058;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD CIRUGIA PEDIATRICA CON DR. ARMANDO JOSE VELAZCO PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5986;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD CIRUGIA GENERAL CON DRA. DAYANA JOSEFINA ASTORGA ROSALES PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5913;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS DE MEDICO CIRUJANO CON SOCIEDAD DE PRESTACIONES MEDICAS CARLA CARCAMO VIDAL LIMITADA PARA APOYO EN SERVICIO DE URGENCIA PEDIATRICA DEL HOSPITAL REGIONAL DE COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5904;APRUEBA TRATO DE CONVENIO DE SUMINISTRO DE INSUMOS ENTRE EL HOSPITAL REGIONAL COYHAIQUE Y COMERCIAL BAXTER DE CHILE LTDA. RUT.N78.366.9706.;Si
AO059;2022-08-26;Resolucion Exenta;5773;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD TRAUMATOLOGIA Y ORTOPEDIA CON SOCIEDAD DE SERVICIOS MEDICOS SALVO TAMAS LIMITADA PARA EL HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5772;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS DE ESPECIALIDAD TRAUMATOLOGIA CON SOCIEDAD DE SERVICIOS MEDICOS SALVO TAMAS LIMITADA PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 HOSPITAL REGIONAL COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5771;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIOS MEDICOS ESPECIALIDAD CIRUGIA GENERAL CON SOCIEDAD GRIEL LTDA. PARA RESOLUCION LISTA DE ESPERA QUIRURGICA 20182020 PARA EL HOSPITAL REGIONAL DE COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5741;REGULARIZA Y APRUEBASE TRATO DIRECTO PARA SERVICIO DE TRASLADO EN MOVIL CON CONDUCTOR ENTRE NORMA ISABEL MESA CUETO Y EL HOSPITAL REGIONAL DE COYHAIQUE.;Si
AO059;2022-08-26;Resolucion Exenta;5740;REGULARIZA Y APRUEBASE TRATO DIRECTO POR COMPRA DE SERVICIO DE MEDICO CIRUJANO CON DRA. CAROLA PAZ TORRES CASTILLO PARA APOYO EN SERVICIO DE URGENCIA PEDIATRICA DEL HOSPITAL REGIONAL DE COYHAIQUE.;Si
