fecha_publicacion_ta;c1;c2
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2018-09-13;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2021-03-18;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-15;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-08;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-08-22;;
2022-08-22;;
2022-08-22;;
2022-08-22;;
2022-08-22;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-01-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-13;;
2022-09-13;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-02-22;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-03-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-01;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-08-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-01;;
2022-09-01;;
2022-09-01;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-06;;
2022-09-06;;
2022-09-06;;
2022-09-06;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-12;;
2022-09-13;;
2020-11-29;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-07;;
2022-09-10;;
2022-08-07;;
2022-08-07;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
2022-09-13;;
