organismo_codigo;fecha_publicacion_ta;nombre;numero_acto;denominacion_acto;activado
AO003;14-09-2022;Resolucion;<class 'str'>;8678 RESUELVE PROPUESTA ID 621942LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8677 RESUELVE PROPUESTA ID 5599109LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8668 DECLARA DESIERTA ID 621926LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8667 DECLARA DESIERTA ID 621909LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8666 DECLARA DESIERTA ID 621936LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8665 DECLARA DESIERTA ID 621924LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8663 RESUELVE PROPUESTA ID 621932LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8662 RESUELVE PROPUESTA ID 621970LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8661 RESUELVE PROPUESTA ID 621868LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8660 RESUELVE PROPUESTA ID 621923LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8659 RESUELVE PROPUESTA ID 621750LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8658 DECLARA DESIERTA ID 621949LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8657 DECLARA DESIERTA ID 621971LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8656 DECLARA DESIERTA ID 621901LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8655 RESUELVE PROPUESTA ID 621898LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8654 RESUELVE PROPUESTA ID 621948LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8653 RESUELVE PROPUESTA ID 621846LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8652 RESUELVE PROPUESTA ID 621928LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8651 RESUELVE PROPUESTA ID 621972LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8650 RESUELVE PROPUESTA ID 621922LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8649 RESUELVE PROPUESTA ID 621925LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8648 RESUELVE PROPUESTA ID 621950LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8646 RESUELVE PROPUESTA ID 621836LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8645 RESUELVE PROPUESTA ID 621916LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8644 RESUELVE PROPUESTA ID 5599108LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8643 RESUELVE PROPUESTA ID 621934L118;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8642 RESUELVE PROPUESTA ID 621956L118;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8641 RESUELVE PROPUESTA ID 621920LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8640 RESUELVE PROPUESTA ID 621859LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8639 RESUELVE PROPUESTA ID 621754LP18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8637 RESUELVE PROPUESTA ID 621766LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8231 RESUELVE PROPUESTA ID 621714LE18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8016 RESUELVE PROPUESTA ID 621764LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;8015 RESUELVE PROPUESTA ID 621762LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;7908 RESUELVE PROPUESTA ID 621700LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;7888 RESUELVE PROPUESTA ID 621695LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;381 RESUELVE PROPUESTA ID 621205LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;379 RESUELVE PROPUESTA ID 621914LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;377 RESUELVE PROPUESTA ID 621888LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;372 RESUELVE PROPUESTA ID 559994LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;371 RESUELVE PROPUESTA ID 621782LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;370 RESUELVE PROPUESTA ID 559971LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;369 RESUELVE PROPUESTA ID 621915LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;368 RESUELVE PROPUESTA ID 621871LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;367 RESUELVE PROPUESTA ID 621727LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;349 RESUELVE PROPUESTA ID 621860LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;348 RESUELVE PROPUESTA ID 621848LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;346 RESUELVE PROPUESTA ID 621883LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;344 RESUELVE PROPUESTA ID 559977LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;337 RESUELVE PROPUESTA ID 621791LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;336 RESUELVE PROPUESTA ID 621748LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;335 RESUELVE PROPUESTA ID 559988LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;334 RESUELVE PROPUESTA ID 559985LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;333 RESUELVE PROPUESTA ID 621731LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;332 RESUELVE PROPUESTA ID 621879LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;331 RESUELVE PROPUESTA ID 621729LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;330 RESUELVE PROPUESTA ID 621863LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;327 RESUELVE PROPUESTA ID 621884LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;326 RESUELVE PROPUESTA ID 559990LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;325 RESUELVE PROPUESTA ID 559982LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;324 RESUELVE PROPUESTA ID 559991LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;323 RESUELVE PROPUESTA ID 559979LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;310 RESUELVE PROPUESTA ID 621786LQ18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;290 RESUELVE PROPUESTA ID 621653LR18;Si
AO003;14-09-2022;Resolucion;<class 'str'>;287 RESUELVE PROPUESTA ID 621427LR18;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;INSUMOS QUIMICOS Y MICROBIOLOGICOS LABORATORIO 2019;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;EJECUTAR Y DISENAR SERVICIOS TEATRALES Y DIFUSION DE MENSAJES EDUCATIVOS EN CAMPANA DE EDUCACION SOCIAL PREVENTIVA DE HEPATITIS A A ESTUDIANTES DE ENSENANZA MEDIA EN 15 COMUNAS DE REGION DE TARPACA PARA SEREMI SE SALUD REGION DE TRAPACA;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SERVICIOS DE SUMINISTRO DE FUMIGACION DESRATIZACION Y SANITIZACION PARA LA SEREMI DE SALUD;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE APOYO ADMINISTRATIVO PARA LA TRAMITACION DE SUMARIOS SANITARIOS Y PROCESOS ADMINISTRATIVOS DEL DEPARTAMENTO JURIDICO.;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE DIGITACION VIGILANCIA EPIDEMIOLOGICA.;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;PRESTACION DE SERVICIOS DE TRASLADO DE FUNCIONARIOS PARA LA UNIDAD DE SALUD OCUPACIONAL;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SUMINISTRO DE LOS SERVICIO DE ABOGADO PARA LA TRAMITACION DE SUMARIOS SANITARIOS Y ACTOS ADMINISTRATIVOS DEL DEPARTAMENTO JURIDICO;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SUMINISTRO DE LOS SERVICIO DE APOYO ADMINISTRATIVO PARA LA TRAMITACION DE SUMARIOS SANITARIOS Y PROCESOS ADMINISTRATIVOS DEL DEPARTAMENTO JURIDICO;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE APOYO ADM. PARA TRAMITACION DE SUMARIOS Y PROCESOS ADM DEL DEPTO JURIDICO;Si
AO040;13-09-2022;Resolucion Exenta;<class 'str'>;COMPRA DE SERVICIO DE ABOGADO PARA LA TRAMITACION DE SUMARIOS Y ACTOS ADMINISTRATIVOS DEL DEPTO. JURIDICO.;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO042;05-09-2022;Resolucion Exenta;<class 'str'>;RESOLUCION;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TOMA DE TEST RAPIDOS VISUALES VIH INTRAMURO PARA TRABAJO FOCALIZADO EN POBLACION CLAVE PARA VIHSIDA E ITS DE LA REGION DE VALPARAISO CONTINENTAL E ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;REALIZACION DE JORNADA DE CAPACITACION A PERSONAL EDUCADOR Y DE SALUD SOBRE GAMIFICACION Y TIC;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE INSECTICIDAS Y GUANTES PROG. DENGUE;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TOMA DE TEST RAPIDOS VISUALES VIH INTRAMURO PARA TRABAJO FOCALIZADO EN POBLACION CLAVE PARA VIHSIDA E ITS DE LA REGION DE VALPARAISO CONTINENTAL E ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE SERVICIOS DE PERITAJE MEDICOS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE RETIRO TRANSPORTE Y ELIMINACION DE RESIDUOS PELIGROSOS DE DEPENDENCIAS DE LA SEREMI DE SALUD REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE INSECTICIDA Y GUANTES PARA EL PROGR;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DEL SERVICIO DE APOYO EN EL LEVANTAMIENTO DE INFORMACION SANITARIO AMBIENTAL DE FUENTES INDUSTRIALES PRESENTES EN LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE REPARACION Y MANTENCION DE VEHICULO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION PARA PLANTA DE TRATAMIENTO Y LIMPIEZA DE ALCANTARILLADO DE LA OFICINA DE ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION DE JARDINES Y AREAS VERDES DE LA OFICINA PROVINCIAL DE LA ISLA DE PASCUA DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TOMA DE TEST RAPIDOS VISUALES VIH INTRAMURO PARA TRABAJO FOCALIZADO EN POBLACION CLAVE PARA VIHSIDA E ITS DE LA REGION DE VALPARAISO CONTINENTAL E ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE INSECTICIDA PARA PROGRAMA CHAGAS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE INSPECCION Y MANTENCION DE EXTINTORES PORTATILES;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TRANSPORTE DE PASAJEROS SEREMI DE SALUD VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE DESPACHO DE CARGA CATEGORIZADA COMO PELIGROSA A ISLA DE PASCUA. PARA LA SEREMI DE SALUD DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA LOS HIJOSAS DE FUNCIONARIOS DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE DESPACHO DE CARGA CATEGORIZADA COMO PELIGROSA A ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION INSECTICIDAS PARA EL PROGRAMA CHAGAS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE VIGILANCIA PARA LOS DIFERENTES DEPARTAMENTOS YO OFICINAS DEPENDIENTES DE LA SEREMI DE SALUD VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE APOYO EN LEVANTAMIENTO DE INFORMACION;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE ASEO PARA LAS DIFERENTES OFICINAS YO DEPARTAMENTOS DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TOMA DE TEST RAPIDA DE TEST VISUALES VIH INTRAMURO PARA TRABAJO FOCALIZADO EN POBLACION CLAVE PARA VIHSIDA E ITS DE LA REGION DE VALPARAISO CONTINENTAL E ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ESTRATEGICAS SOCIOSANITARIAS DE COMUNICACION EN REDES SOCIALES PARA TRABAJO FOCALIZADO EN POBLACION CLAVE PARA VIHSIDA E ITS DE LA REGION DE VALPARAISO CONTINENTAL E ISLA DE PASCUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE CALIBRACION Y MANTENCION DE INSTRUMENTO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CONTRATACION DE SERVICIO PROFESIONAL ESPECIALIZADO EN TRATAMIENTO DE PERSONAS CON CONSUMO DE DROGAS Y ALCOHOL PARA EVALUACION DE CENTROS EN CONVENIO SENDAMINSAL;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE INSUMOS Y REACTIVOS DE LABORATORIO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;MANTENCION PREVENTIVA Y CORRECTIVA GRUPO ELECTROGENO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTECNION PREVENTIVA Y CORRECTIVA DE REFRIGERADORES Y CONGELADORES EN DEPOSITOS DE VACUNAS E INMUNOGLOBINAS (DVI) DEL PROGRAMA NACIONAL DE INMUNIZACIONES (PNI) DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CEPILLOS DENTALES ESPECIALES PARA NINOS Y NINAS CON DIFICULTAD MOTORA YO NEUROLOGICA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CAPACITACION A PERSONAL EDUCADOR Y DE SALUD SOBRE GAMIFICACION Y TIC;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;MONITOREO Y ALARMAS PARA LAS DISTINTAS DEPENDENCIAS DE LA SEREMI DE SALUD REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION E INSTALACION DE ESTRUCTURAS METALICAS AUTOSOPORTANTES Y ESTANTERIAS METALICAS PARA BODEGA DEL BELLOTO DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUSICION DE INSECTICIDAS PARA PROGRAMA CHAGAS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE DESINTALACION INSLATACION Y MANTENCION DE BASES EN VHF Y HF;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;MANTENCION Y REPARACION DE INFRAESTRUCTURA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE REPARACION Y MANTENCION DE VEHICULOS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;TRANSPORTE DE PASAJEROS SEREMI DE SALUD PUBLICA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION E INTALACION DE ESTRUCTURAS METALICAS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;RETIRO TRANSPORTE Y ELIMINACION DE RESIDUOS PELIGROSOS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION YO REPARACION DE EQUIPOS DE AIRE ACONDICIONADO PARA OFICINAS DE LA SEREMI DE SALUD VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ANALISIS DE CROMO HEXAVALENTE EN MUSTRAS DE AGUA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SUMINISTRO E INTALACION DE SISTEMA DE EXTRACCION Y CABINA VIDREADA PARA AREA DE PREPARACION DE MEDIOS DEL LABORATORIO AMBIENTAL VINA DEL MAR;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION YO REPARACION DE EQUIPOS DE AIRE ACONDICIONADO PARA OFICINAS DE LA SEREMI DE SALUD VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE SANITIZACION DESINSECTACION Y DESRATIZACION;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE ADMINITRACION DEL BENEFICIO DE SALA CUNA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION PREVENTIVA DE REFRIGERADORES Y CONGELADORES EN DEPOSITOS DE VACUNAS E INMUNOGLOBULINAS (DVI) DEL PROGRAMA NACIONAL DE INMUNIZACIONES (PNI) DEPENDIENTES DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;HABILITACION DE AREAS DE TRABAJO BODEGA Y OTROS;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CALIBRACION MANTENCION E INSUMOS DE LABORATORIO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;INSUMOS PARA EL FUNCIONAMIENTO DE DISTINTOS PROGRAMAS DE LA SEREMI DE SALUD REGIONAL;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS ECONOMICAS Y TECNICAS PARA TRABAJOS DE MEJORAMIENTO DE INFRAESTRUCTURA SUBCOMISION COMPIN VINA DEL MAR DE LA SEREMI DE SALUD REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;REVISION MANTENCION Y REPARACION DE RADIO VHFUHF;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE TRASLADO DESCARGA Y ENTREGA DE CAJAS Y VALIJAS DESDE EL CONTINENTE HACIA ISLA DE PASCUA Y VICEVERSA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO PROFESIONAL ESPECIALIZADO EN TRATAMIENTOS DE PERSONAS CON CONSUMO DE DROGAS Y ALCOHOL PARA EVALUACION DE CENTROS EN CONVENIO SENDAMINSAL;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION INSECTICIDAS ICON 10 PM;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CAPSULA TESTIMONIAL SOBRE DEMENCIA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE PERITAJES MEDICOS DE SEGUNDA OPINION;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE CAJAS DE PLUMAVIT PARA EL DEPARTAMENTO DE ACCION SANITARIA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION YO REPARACION DE EQUIPOS DE AIRE ACONDICIONADO PARA LA OFICINA PROVINCIAL ACONCAGUA Y COMPIN SAN FELIPE;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;CONTRATACION DEL SERVICIO DE APOYO EN EL LEVANTAMIENTO DEL DIAGNOSTICO DE FUENTES FIJAS Y AREALES EN EL CONTEXTO DEL PLAN DE PREVENCION Y DESCONTAMINACION CONCON QUINTERO Y PUCHUNCAVI;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE MICRODOCUMENTAL SOBRE DEMENCIA;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS ECONOMICAS Y TECNICAS PARA LA ADQUISICION DE INSECTICIDAS PARA EL PROGRAMA CHAGAS Y DENGUE DE LA SEREMI DE SALUD REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;ADQUISICION DE SERVICIOS DE DIFUSION DE CAPSULAS RADIALES EN DISTINTAS PROVINCIAS DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;APRUEBA Y PUBLICA BASES ADMINISTRATIVAS TECNICAS Y ECONOMICAS PARA LA ADQUISICION DE SERVICIOS DE PERITAJES MEDICOS DE SEGUNDA OPINION CLINICA EN COMPIN DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE ADQUISICION Y CALIBRACION DE TERMOMETROS INFRARROJOS SOLICITADO POR EL DEPARTAMENTO DE ACCION SANITARIA DEPENDIENTE DE LA SEREMI DE SALUD DE LA REGION DE VALPARAISO;Si
AO044;05-09-2022;Resolucion Exenta;<class 'str'>;SERVICIO DE MANTENCION PARA PLANTA DE TRATAMIENTO Y LIMPIEZA DE ALCANTARILLADOS DE LA OFICINA DE ISLA DE PASCUA;Si
